Info,Anzahl
VDM und Pedellus,1
Eigellmann,1
"Eltern: Andreas Schmid sel., Wagner, Anna Riediker",2
"Darren-Konraden, oder Andresen",1
Landtmann,1
"Konrad Wipfen ""c[ogn]. Stoff."" Sohn",1
[Vornamen aus dem Ehebuch Zürich (Sankt Peter) ergänzt],1
von Hüttikon der Pfar Otelfingen,1
nat. 20. Jun. 1745,1
Hauris Sohn aus der Güpf,1
Obmann,38
permissu Magistratui,1
der Jung in der Bützi,1
h. 9. Cop. f. M. Pr.,2
"[Das Ehegerichtsprotokoll vom 14. Juli 1729 nennt das Paar als Heinrich Maffer, Strumpfweber, von Kloten, und Barbara Weidmann von Stadel (Oberwinterthur) (YY 1.220, S. 330).]",1
Ottli Leman von Syrnach,1
nach dem 27. Juni,1
"getraut zu Erlenbach (""ibid."")",1
"genannt ""Schürers""",1
"""ex permissu Superiorum""",1
"im Gschwader, der Pfarr Uster",1
im Rüeggenthal,1
Jörgen Salomonen sel. Sohn,1
Jagli Puren Sohn,1
Jacoben im Schnegenbühl. Keine Trauung (Non copulabantur).,1
Eltern: Jakob Briner und Anna Gubler,3
Moriz,2
auf Befehl von Herrn Heinrich Wonlich,1
zu Niederurdorf,1
von Asen,1
"""in der Tablet""",14
Hans Hausers Sohn,1
Hans Angsten des Ehgaumers und Richters Sohn,1
"Mr. Kaspars, Webers, Sohn",1
+ Jan. 1794,1
Hebammen Sohn,1
bapt. 25. Mai 17590,1
[bapt.] 7. April 1760,1
b. d. 17. 8br. 1773,1
Heinrich Hämmel zu Bäretschweyl,1
den man nempt Reüchly,1
neu erwählter Pfarrer gen Berneck im Rheintal,1
"Zweimal, sowohl unter 1610 in einer zweiten chronologischen Staffel mit Datum 28. April als auch unter 1611 mit Datum 17. Mai eingetragen. Vom üblichen Wochentag der Trauung (Sonntag) her muss der Eintrag zum Jahr 1611 gehören.",1
"getraut zu Gachnang (""wurden zu Gachnang copuliert, weil ihr Vater daselbst ein Lähen hate."")",1
Kirchmeier Hans Jakob Fricken Sohn auf Uttenberg,1
deß Buren s. Sohn zu Tüffen,1
Heinrich Hafners sel. Sohn,1
Scheür-Bauren,1
"Lignifaber. ""Suas et illi celebrarunt nuptias post puerperium in Wärntzhusen.""",1
"""aus dem Riespach Pfr. Gr.münster in Zürich""",1
"Johann Jakobs, Webers, ""von Thieringen, Balinger Oberamts""",1
nat. 21. April 1754,1
concedente ut ...que copula Consistorio,1
"getraut zu Wipkingen (""Wipfkingen"")",1
beyde von Freyenstein der Pfarr Rorbas,1
Hans Geörg Bosshards des Gärtners Sohn,1
"getraut zu Erlenbach, wegen Blutsverwandtschaft im dritten Grad",1
Rauch,2
des langen Küffer Sohn,1
"getraut zu Buchs 28. März (""wegen schnellem Auszug der Eliten Corps an die Grenzen""). Vorgesehen war der 2. April aus Trautag.",1
mit Bewilligung der Herren Eherichter getraut,1
"auf Rodsperg, Pf. Pfäffikon",1
a. d. Pf. Ennetbüel im Toggenburg,1
Wohnen zu Oberbaldingen im Schwabenland.,1
mit Zustimmung von Herrn Pfarrer Scheuchzer,1
Adamen Sohn,19
Poley Jörg,1
Geörgen,3
"""Kloster Jogelis""",1
Götthart,6
"Spitalpfleger. Sie waren im dritten Grad gleicher Linie der ""Maagschaft"" verwandt.",1
"""Cop. f. h. 7. mat.""",1
"Caspars sel. u. der Barbara Müller, Hienzlis, v. Ütiken",1
Mathis Brogle,1
Güting,1
Ammann des Klosters Allerheiligen zu Schaffhausen,1
Heinis sel. Sohn ab Gublen,1
"""obiit A° 28""",1
Witwer der Susanna Weber,1
im Luft,9
nat. 27. 8br. 1743,1
getraut zu Wollishofen (wegen Verwandtschaft im dritten Grad,1
von Stein (die Herkunftsangabe bezieht sich eventuell auf die Braut),1
"getraut im Fraumünster vom Diakon bei Sankt Peter, wegen des Kirchenbaus",2
deß Piemont.,1
b. d. 16. 9br. 1749,1
zuvor in Hurei zusammengekommen und darauf einander geehelicht,1
verkündet 13.März,1
"aus dem Moos, der Pfarr Oberwinterthur",1
"""von Wekingen der Pfr. Wyningen, eine Filial von Pfyn""",1
Mälli,1
Heinis s. Sohn (E III 73.2),1
"Der Eintrag steht vor dem Titel ""Im 1556 Jar"". Von der Abfolge und vom Trautag her gehört er zu 1556",1
Herr Anton Baron von Salis,1
"mit Dispensation des Rates (""im 3. gr. vor Rath erkennt"")",1
Hechtwirt in Winterthur,1
im Stein der Pfarr Fischenthal,1
cop. h. f. 6. (Datum zwischen 1. und 8. Febr.,3
Sonntag nach Lichtmess,1
B. den 25. Jun. 1715,1
"""Christofflen, Undervogts"", Sohn",1
Professor Eloquentiae,2
auf der Buhn,2
Hischwil ist mit Hittenberg überschrieben.,1
in der Päppur,1
Ulis s. Weibels Sohn,1
"Bertschiken us der Pfarr Gachnang, cum licentia Pastoris loci",1
"mit Bewilligung (""permissu Sup."")",1
getraut im Bernergebiet,1
uß Meygsen,1
"getraut zu Zürich, ""wo sie wegen Verw[an[sch[aft]. im 3ten Grad Disp. suchten u. NB gratis fanden.""",1
verkündet 1. Jan. [Die Abschrift (VIII.C. 25.) gibt als Trauort Baden.],1
Büebels,1
"verkündet 8. November, getraut zu Sankt Gallen",1
nat. 18. Okt. 1753,1
"mit Bewilligung des Rates (""Dispens. Ampl. Mgrtu."")",1
nat. 18. Okt. 1750,1
"""im Herman""",1
Sein Bruder Jakob Fisler heiratet am gleichen Tag.,1
Ulis Sohn (E III 73.2),1
"mit Bewilligung der Pfarrer von Elgg und Gachnang (""Gachlingen"")",1
Zweyer [?],1
Valenthyn Mannel von Preßlauw auß der Schlessing,1
"in der Frühpredigt. [Bewilligung für die Trauung im Sankt Peter durch das Ehegericht für ""Johann Peter Navin"", Schuhmacher, von Braunfels, am 26. Sept. 1737 (YY 1.228, S. 391).]",1
von Breiten Weil,1
von Wyl,2
Seckelmeister Wylers sel. Sohn,1
Wardent glich von deß Mans Eebruch gscheiden.,1
sonst sesshaft zu Buchs,1
[bapt.] 16. 8br. 1768,1
bapt. 28. 8brs. 1766,1
"Adam Feirabiden sel., Kirchenpflegers, Sohn",1
"auf der alten Burg an der Limmath wohnhafft, sonst gebürtig von Wollißhoffen",1
b. 25. Jul. 1751,1
Eintrag zwischen dem 11. Okt. und dem 15. Nov.,1
Leutnants,1
"""hat 2 Weiber gehabt zu Langendenzlingen laut Todtenschein""",1
"beide von ""Fysibach""",1
getraut zu Löhningen,5
"getraut zu Zürich. ""Ließen sich in Zürich copulieren den 4. Hornung A°. 1744. Müßten wegen der Verwandtschafft im 3ten Grad daselbst Dispensation beghren"".",1
"getraut zu Dättlikon, mit Bewilligung des Ehegerichts",1
folgt als letzter Eintrag des Jahres auf den Eintrag vom 24. November.,1
zugenampt der Mußer,1
aufm Baurenboden,1
b. d. 9. Merz 1757,1
"""aus dem Mitl. Rebstal""",2
getraut zu Zürich [Monat Juni aus dem Eheeintrag im Ehebuch Sankt Peter ergänzt],1
Michel Knuss,1
"getraut zu Zürich beim Grossmünster. Auch in E III 135.2, S. 355 (mit weniger Daten) eingetragen.",1
Dychman,1
Michel Dehmuht,1
mit Beiwilligung der Herren Spitalpfleger,1
Böttlis,2
getraut zu Rafz von Herrn J. Suter,1
aus dem oberen Relsten,1
"""abgescheidener wegen s. v. Ehbruch von Anna Fretz sr. ersten Frauen""",1
wohnhaft im Langenriet,1
"im dritten Grad verwandt, ehergerichtlich erlauber in einer anderen Gemeinde Hochzeit zu halten",1
Mr. Hans Jörgs,1
Müller zu Dachsen,1
getraut zu Maienfeld,5
Sontag nach Trium Regum,1
aus der Sagi,1
"getraut zu Bümpliz (""zu Pimpliz"")",1
"getraut laut Schein Herrn Pfarrers [von Winterthur] um 14 Uhr, mit Predigt des Bassersdorfer Pfarrers (""Ego concionatus"")",1
aus dem Pfannenstil,1
concubitum fassus praematurum,1
"getraut mit obrigkeitlichem Dispens, weil er die Witwerzeit nicht eingehalten hat.",1
"Johann Martin Buoll, von Reütlingen. Mezgerknecht bey Amts-Steüermejer Johannes Frey zu Unter-Engstr.",1
im Schb,1
nach dem 1. März,1
zu Brunnen. Sein Bruder Jakob Hämmig heiratet am gleichen Tag.,1
jung Schneider,1
"getraut zu Zürich beim Grossmünster (""cop. in templo Carol.""",1
Hans Jakob Aepplis ältester Sohn von drei Söhnen,1
Bapt . 15. Martii 171[6],1
von Fraßnacht der Pfarr Arbon im Thurgau,1
Uli Bërtschickher,1
hinder der Kilchen Hynwyl,1
bapt. 13. Jun. 1758,1
"getraut zu Zürich beim Grossmünster (in urbe in aed. Cath."")",1
"mit Bewilligung des Ehegerichts, wegen naher Verwandtschaft im dritten Grad",1
Stepha,1
Hauptmanns Sohn,8
"Mr., Bäcker (""Beckh"")",1
Killi,4
sesshaft im Langenbaum,1
"getraut auf Hohentwiel. ""Haben sich von Hrn. Pfr. Rapp auf Hohentwiel copulieren laßen.""",1
mit Bewilligung der Herren Spitalpfleger,25
getraut zu Zürich (mit erlangter Dispensation),1
"Pfarrer zu Lindau. Zweiter Eintrag der Trauung in E III 69.2, S. 521.",1
"Kristen, ""ab dem Hiltensperg""",1
Lochnauwer,1
"Hs. Geörg Schaufelbergers, Wachtmeisters und Zimmermanns, Sohn",1
getraut zu Zürich bei Sankt Peter. [Die Abschrift (VIII.C. 25.) gibt als Trautag den 22. Dezember.],1
Jagli Demuthen Sohn,1
"genannt ""SchmidJagg""",1
mit Bewilliung des Ehegerichts,1
Jakob Wirths sel. Sohn,1
"""ab dem Stygenhof""",1
"verkündet 9. Nov. [Die Abschrift (VIII.C. 25.) gibt als Trautag den 17. November und als Herkunft ""Örlikon der Pf. Schwamendingen"".]",1
Straumejer,1
Hërer,1
Rudolfs lediger Sohn,7
"im Teüffen-Moos, der Pfarr Sternenberg",1
"Eltern: Hans Ulrich Gutherz und Anna Grob (Anna Gro"")",1
"gebürtig von Isingen, im Württembergischen, Neuburger zu Stadel 1795",1
ab J. B.,1
"getraut zu Zürich beim Grossmünster (""in urbe"")",1
beyde der Pfarr Rußikon,1
nat. 23. April 1721,1
"""quâ tertio viduus""",1
Jacques' sel.,1
NB. Das ist des Hoffmanns 4te Ehe.,1
"""H. Caspar Boßhart""",1
wohnen in dem Kurtzdorff [Textverlust: Tagesangabe fehlt (Eintrag vor dem 10. Mai),1
im Ohrt,1
Nachtrag Ende Jahr 1756,1
Pfarrer zu Maur,7
"Hans Jakoben sel. Sohn ""in Ürschen""",1
"Berttschicker, ""Tachsulis"" Sohn",1
getraut zu Eglisau (hatten Dispensation von Zürich erhalten),1
Andresen Sohn. Sein Bruder Hans Heinrich Weilenmann heiratet gleichentags.,1
"getraut ""cum propos[itione].""",1
mit Bewillidung des Rates vom 3. September getraut,1
Adamen Son,1
gnt. Peters,1
"""v. numero 1 in literis Consist.""",1
"vgl. auch YY 1.144, S. 247: Schuhknecht, von ""Lünenburg"".",1
Geörg Gunthart,1
ist 1676 gestorben,1
Mösi,1
Hans Jakob Peyers sel. Sohn,2
b. 15. Febr. 1767,1
aus der Burghalden,1
Herr Johann Kneül,1
B. den 22. Mart. 1699,1
in Ins BE sesshaft,1
aet. im 52. Jahr,1
"aus dem Loohoff, der Pfarr Längnau, Badergebieth",1
Mit Bewilligung von Pfr. Stadler zu Hausen am Albis hier eingesegnet.,1
v. Mettmeteüffen Pfarr Rorbaß,1
"sonst -""",1
von Bierwingen,1
Haüßlein,1
Petri. Sie haben mit Bewilligung des Elgger Pfarrers zu Wiesendangen Hochzeit gehalten.,1
"Hans Jakob ""Bertschikers"" Sohn",1
Amtmann zu Winterthur,1
"getraut zu Veltheim (""zu Vëlten"")",1
v. Sellenb. in der Mühle,1
"Vogts Sohn. ""Gott gäb allen rächt komlichen Ehen vil Glücks"".",1
Bleistiftnachtrag: + 1830,3
Bleistiftnachtrag: + 1831,2
"""bim Greiffen""",1
"von Riedlikon, der Pfarr Uster",1
Müllers sel. Sohn,8
Galli Schnyder,1
Bleistiftnachtrag: + 1839,1
Müller Baschion Eglis Sohn,1
Jagli Schärers ab Oügst Sohn,1
"[in anderer Schrift:] ""in meinem Stübli praes. duabus""",1
Schmuzen Felixen,1
"""b. 3. Apr. 1758""",1
Bannwart im Oberen Sihlwald,1
"""v. Eriswyl, Bernergebieths",1
aus der Eichscheüer,1
von St. Margretha im Rheinthal,1
"aet . 30. ""Er hat sich zu Freüdwyl eingekaufft u. ist A° 1789 zum Pfahrgnoß zu Uster angenohmen worden"".",1
"nat. 1772, 24. 9br.",1
b. 13. 9br. 1746. Nachtrag: Starb am 9. Juni 1818.,1
"""ist vom Ehgricht contramandiert worden, da es sollen verkündt werden.""",1
"getraut zu Zürich bei Sankt Peter (""Cop. ... Turici bey St. Peter"")",1
"Schreiner (""Scrin."")",1
Abrahamen sel. Sohn auf dem Berg,1
b. 15. Juli 1753,1
in der Stokwis,2
Heinrichen sel,1
Melcher Gamp ein Schuster von Zürich,1
"bapt. 1760, 27. Ian.",1
dißmahl zHauß mit den Seinigen in Rumliken,1
Hausschulmeister in der Grossmünstergemeinde,1
"""Tugbruner""",1
"a. d. Rahmsperg, Pfr. Turbenthal",1
Wirtswyl,1
ußm Glarnerland,1
"getraut im Hirzel, um 10 Uhr (""hor. X.""). Verkündung zuerst am 27. Nov. 1791 vorgesehen. ""NB. Ward noch nicht prom., wart zu frühe, wegen der Wittwe, Braut.""",1
getraut zu Knonau,51
Rutershauser,1
"Beat Ludwig Mugglers Sohn (""Bat Ludis Sohn"")",1
Bierbrüyer,1
caecus,4
Carl Mauriz,1
Domy,3
Jörg Leistman,1
"genannt ""Peter Joogen""",1
Eintrag zwischen 14. Juni und 19. Okt.,1
Eintrag unter Bausel,1
in dem Kollboden,1
getraut zu Zürich beim Grossmünster. Nachtrag: Er hat die 5 Gulden für seine Frau nicht erlegt.,1
"""Cop. h. m. 6.""",1
"Mr., ""der Sutor""",1
"getraut im Hirzel, um 10 Uhr (""mane. hor. 10."")",1
"Dißes Paar ist nit in Hinwyl copuliert, sie gehoren gen Bäretschwyl.",1
"getraut zu Rheinau (""zu Rhynau permissu Superiorum"")",1
im Wydenbach,4
bapt. d. 5. Febr. 1741,1
"der Haushaltungsrodel Maschwanden 1721/1722 nennt den 28. Februar (E III 73.6, S. 16).",1
in der Gupf,2
uß dem Schwändy,2
"bey der Saagen, sonsten aus dem Felde",1
[bapt.] den 12. Aug. 1731,1
"""Jac.""",1
N. 23. Apr. [17]75,1
"VDM und ""Professor Logic. in colleg. Humanitat.""",1
"Dony, ""q. d. Rebaker""",1
"Bürtig von Näftenbach, und Verena Mosin, zu dero er allh[e]ro gezigen, und zu einem Burger angenommen worden den 8. Aprilis [1630].",1
Postillion,1
"Goldschmied (""aurifaber"")",5
"David Schochen, Chirurgus, Sohn",1
"Trauung schon am 3. Mai ""ob instantem Synodum""",1
faber,1
Bapt. 6. März 1740,1
nat. den 23. Jan. 1735,1
Harnist,1
Trauung am Samstag-Abend,1
getraut zu Urdorf (im Morgengebet),2
ab Xreüzlen,1
Schup,1
"""Eigen""",1
verkündet Eglisau 24. Aug.,1
"von Wermatschwyl, der Pfar Pfäfiken",1
"Ein Ehepaar um 8 Uhr den 26. May, aus dem Hard",1
"""ab der Hub""",4
Kollers,3
"M. Barthli Bachmans, Küffers, ehl. Sohn",1
"im ""Vorenmos"", aet. 44",1
Lymaschwilen bi Sant Gallen,1
"Hans Stehlis, alt Kirchmeiers (""Km.""), Sohn",1
des Lenzen,1
ab dem Oschwand,2
wegen Schwangerschaft und erlangter Dispensation getraut zu Zürich beim Grossmünster,1
Jörg Biliter,1
"""auf Hohwiel""",1
proselyt,1
teste diacono Abbatissano,1
Knecht im Kehlhof,1
b. 20. März 1746,1
Kaspar Schüeppen des Steuermeiers Sohm,1
b. 3. Sept. 1719,2
Peter-Heichels,1
"getraut zu Henau (""Hänau im Toggenburg"")",1
Ratsherr,50
"""ab dem Zimberb.""",1
Lienhard Spühlers Sohn,1
"getraut zu Zürich beim Grossmünster (""G. M."")",9
"Mr. Jos Kleiners, Zimmermanns, Sohn",1
aetat. 72 Jahr,1
Johannes Briners lediger Sohn. Sein Bruder Jakob Briner heiratet am gleichen Tag ihre Schwester Susanna Briner.,1
b. 26. Jan. 1777,1
auß dem Zollikommer Berg,1
Julius den 10ten,1
bapt. 8. Herbstm. 1729,1
Eintrag am Ende des Jahres 1786,1
Rudolfi filius,1
Georgii fil.,1
Dißere letzteren habend sich der Ehrenkräntzlinen unwürdig gmachet.,1
Weißen H.,1
"Strumpfweber (""Strümpfw.""). ""NB. Wurden zum 1. nach der neüen Liturgie copul.""",1
"Joßt, von Altorff""",1
b. 5. Mai 1748,2
Herr. Sein Bruder Hans Heinrich Ott heiratet am gleichen Tag.,1
praecept[or].,1
Heinrich Hotzen sel. Sohn,1
"""H. Felix Tobler""",1
"getraut ""am Bette"" am Dienstag nach Ostern in Gegenwart von Herrn Pfleger Usteri als Stillständer und Herrn Hausmeister Andreas Weber als Zeugen.",1
im Hütstahl der Pfarr Elgg,1
Untersigrist zum Fraumünster,1
"getraut in Büsingen (""copulati in Büsingen Scaphusianorum"")",1
"[Er heisst ""Hans Jakob"" im Ehebuch Sankt Peter.]",1
getraut zu Sankt Peter in der 9 Uhr-Predigt,1
"Eltern: Heinrich Frei, Kirchenpfleger, und Barbara Steinemann",1
Wachtmeister Heinrich Bären Sohn,1
"""H. Caspar Murer""",1
"Aus der ""Binzmülli"". Er zahlt 5 Pfund.",1
"Nachtrag: ""Mort. den 11. Jan. 1781.""",1
Ihre Geschwister Hans Heinrich Rinderknecht und Anna Binder heirateten am gleichen Tag.,1
"""von Hattenhausen in der Pfarey Lipperschwyl""",1
Datum der Anmeldung,1
Baschi Mosers sel. Sohn,1
Joß Hug des Pfarrers eelicher Son,1
getraut zu Erlenbach im Simmental,1
Steinbruchmeister,1
getraut zu Schönengrund,1
"von Diepolds-Au, auß der Pfarr Marpach",1
getraut zu Schlatt [Thurgau],1
beyde aus der Pfarr Fischenthal,1
"getraut zu Grenzach (""zu Grentzach bey Basel"")",1
b. 26. Nov. 1719,1
im Wylen,4
im Entweders,3
cop. et conc. Hrn. Pfr. Wüst vom Creuz,1
getraut zu Zürich beim Grossmünster durch Herrn Diakon Oeri,3
"""gent. Kiburger""",1
"""Bläsi Weyß""",1
"Hauptmann und Doktor (""Doctor"")",1
Rychi,1
"Schärer (""der Scheerer"")",1
"getraut zu Zürich beim Grossmünster um 9 Uhr (""mane hor. 9"")",1
"im dritten Grad blutsverwandt, vor Rat zu Eheleuten verwilligt.",1
"Eltern: Jakob Ehrensperger, ""Knupen"", und Katharina Müller",1
B. den 25. Jul. 1717,1
Jörg Pfyffer,1
"durch Pfarrer Vogel an der Spanweid am 3. Mai verkündet und am 4. Mai getraut. Gesetzwidriges Verfahren, das der Maschwander Pfarrer dem Ehegericht anzeigte.",1
"getraut zu Zürich beim Grossmünster (""Tiguri in templo Carol.""), mit Bewilligung des Ehegerichts",1
verkündet 13. August,5
[bapt.] 25. Jan. 1680,1
Maurer Jören Johanneßen sel.,1
Küntzeler,1
B. 1. Aug. 1756,1
"""Schulmeistersepen sel.""",1
"""Breitis""",1
"getraut zu Wollishofen (am 4. Jan. verkündet, die baldige Trauung mit Dispensation des Ehegerichts)",1
"""von Kirchhardt in der Churpfaltz""",1
"""aux pauvres 2 L[ouis]bl[an]cs.""",3
"getraut zu Neuchâtel (""Neüfchatell"")",1
Cunrat Emisegger,1
getraut zu Maschwanden. Sie halten sich beide in Höngg auf.,1
"Rudolf Weerli, der Heimath-lose",1
"v. Hüttikon, der Pf. Otelfingen",1
"Pfarrer zu Henau (""Hänau"")",1
Veeh,1
"Hans Jacob Am Bül (""Am"" mit Bleistift korrigiert in ""Zum"")",1
"Sind gescheiden a°, 1626.",1
"Witwer des Elisabeth (""Lis."") Wunderli",1
verkündet 31. Dez. 1792,1
Hans Schenkels Sohn,1
Herrn Quartierhauptmanns Sohn,1
"""H. Heinrich Arter""",1
verkündet 31. Dez. 1797,3
getraut auf hohe Bewilligung des Lobl. Ehegerichts in Zürich,1
"getraut zu Rupperswil (""zu Ruberschweil, im Bernergebiet"")",1
"Eltern: Heinrich Ehrensperger sel., Richter, Barbara Erb",1
"""im Luft""",1
"Hans ""Bächtolden"" sel. Sohn",1
b. 25. Sept. 1735,3
im Laubschen,1
"Hans Rudolf Müllers, Pfeifers, Sohn",1
Blutsverwandt,1
Johannes Köllikers sel. Sohn,1
Nüßler,1
b. d. 8. Xbr. 1754,1
Zimm.,1
"""an der oberen Straaß""",1
"""vide infra Anno 69, Num. 1""",1
auf Wuhr Rüti,1
verkündet 2. Okt.,35
"Nachtrag: [mort.] ""den 1. Aug. 1734.""",1
Roggenmaßer,1
Trauung am gleichen Tag wie Hans Häusli mit Anna Bodmer,1
Anderes Egly,1
"Herrn Heinrich Zimmermanns sel., Chirurgi zu Zürich, Sohn",1
"aus dem Oberschneit, der Pfarr Ellg",1
Sohn des Lismers Konrad Vaterlaus sel.,1
Setzer in der Druckerei,1
"Nachtrag: ""Mort. den 21. Jun. 1789.""",1
Suas nuptias primas celebrarunt Hinnwylae. Ir Hochzyttmaal hieltends uff dem Hoff Boßikon.,1
Felix Langen (Ehgaumers) sel. Sohn. Sein Bruder Junghans Lang heiratet am gleichen Tag.,1
Burißen,1
Doman,3
Seckelmeister und Amtsrichter,2
Hans Adamen Sohn,5
"""Ps. CXIX. 165.""",1
"getraut zu Veltheim (""sind zu Felten copulirt"")",1
Bleistiftnachtrag: + 7. März 1813,1
"""im Feld""",2
"aus dem Lumpis-Greüt, der Pfarr Gachnang",1
"""bis vid[uus]."" (vgl. 12. Sept. 1773 und 31. Juli 1781)",1
im Hotwiel,1
allhier verkündet und zu Wangen getraut,1
jetzt zu Rorbas,1
bapt. die 24. Jan. 1759,1
Jagli Hausers Sohn,1
Silberdreher,7
von Schönenberg und Rifferswil,1
Mathys Wys,1
"keine Trauung. Nach der Verkündigung dieser Hochzeit entdeckte die Magd von Wüst, dass sie von ihm schwanger war. Wüst wurde von der Streuli wiederum geschieden.",1
Joh. ab Buchenegg,1
"Oberstleutnant (""Obrist Lieütenant"")",1
b. 20. XII. 1772,1
Wagner Hansen sel. Sohn,1
"Leutnants sel. (""Leüt. sel."")",1
"getraut am Dienstag, [Tag fehlt] im Heumonat",1
Ludwigs sel. Sohn,4
v. Engstringen der Pfr. Weiningen,1
er wäre demnach der Vater des am gleichen Tag getrauten Hans Jakob Rottenschweiler.],1
Franzen,2
Hans Bachmanns Sohn,1
Jung Lang-Baschi Steiner,1
Eltern: Hans Ulrich Kellermüller und Anna Ehrensperger,1
von Ammertschweilen,1
in Stock-Rüthi,1
"Schneider (""sartor et viduus"")",1
aus'm Hof bey Müttspach,3
gt. Kimpffel,1
"Datum der Schein-Erteilung an die Braut (""Ich gab den Brautbrief den 21. Febr. und wiederhollt den 1. April."")",1
bapt. 25. Dez. 1772,1
Herrn Pfarrers zu Rifferswil Sohn,1
"Mr., der Drucker",1
"Trauung ""en passant v. St. Gallen""",1
[cop.] h. f. 7.,10
b. 26. 8br. 1755,1
Verkünddatum. Sie kauften sich zu Uster ein und wurden als Gemeindegenossen angenommen.,1
"ab dem Pfaffenbërg, ""us der Pfarr Wylen""",1
"Mr., Metzger und Stubenverwalter",1
"Matthaeus Veit von Friolzheim, Hirsauer Oberamts im Herzogth. Würtemberg, der mit obrigk. Bewilli[ung]. zu Adtliken Hintersaß ist",1
"""ehelich, aber nit ehrlich ingesegnet"".",1
"""Christen"". ""Sind verauffalet worden, weggezogen.""",1
nat. 9. Nov. 1749,3
Die 8 Pfund hat er bezahlt.,1
b. 11. Aug. 1737,2
Spätere Bemerkung: Starb am 21. Mai 1654.,1
Trauung durch Herrn Hans Rudolf Balber,3
"""bey dem Schäafflein in Zürich""",1
