Info,Anzahl
B. den 12. 10bre 1704,1
B. den 12. 10bre 1706,1
bapt. den 26. Mai 1765,1
bapt. 10. 7brs. 1741,1
wohnhaft zu Hirslanden,1
Cant. II. 17.,1
baptizata d. 16. 7br. 1708.,1
Herren H. Heinr. Steiners s. ab Wülflingen ehl. Tocht.,1
von Oberhausen der Pfarrey Kloten,1
Cleve,7
b. 11. Jan. 1735,1
nat. den 28. Julii 1700,1
Rütinen uß dem Thurgoüw,1
Witwe des Felix Kuhn,1
"Mariane Delure, d'Orbe du Canton Leman, Fille du Henry Delure et Susanne d'Ortrand",1
"aus der ""Pfahr"" Ottenbach",1
"""ab dem Rütsperg""",1
"""Thurthalerin""",1
"""Holtzten"" [?]",1
"""Adams v. Nüforn ehl. Tochter""",1
Bapt. den 18. Febr. 1759,1
nata 1757 d. 9. 8brs.,1
getaufft den 30. Weinm. 1718,1
bapt. 7. Augstm. 1774,1
"Eltern: Peter Meier, Susanna Näf",1
"Nachtrag: ""Mort. den 1. Mart. 1752.""",1
Arunc,1
Bapt. 2. Febr. 1755,1
Bleistiftnachtrag: Von Adlikon,1
Bapt. den 5ten Jenner 1775,1
Fren Eegolph,1
Braut: Barbara Zürrer),1
von Affholteren by Höngg,1
Theller,1
"aus dem Frischau [sic], der Pfarr Maschwanden",1
der Pfar Hirzel,1
"Nachtrag: ""Mort. den 15. Jan. 1799.""",1
Sulgan uß dem Turgauw,1
beider Eltern waren Refugiés aus Frankreich,1
Maria Pündtner,1
Jürrlis Hansen Tochter,1
[bapt.] 4. Martii 1731,1
filia superioris. Ihr Vater Abraham Blöchlinger hat am 31. Mai 1692 geheiratet.,1
nata den 23. 8br. 1723,1
Tetschheiris,1
B. 21. Febr. 1730,1
bapt. 17. Mai 1734,1
Baptiz. den 16ten 7bris 1731,1
"""vom Bracken""",1
Lenglauw uß der Graffschafft Baden,1
bapt. 1. Maji 1763,1
Später angebrachter Hinweis: I 325,1
"Chirurgus (""Chir."") Heinrich Kellers sel. Tochter",1
"Hans Konrad Gutherzen sel. Tochter ""von Gundenschweil""",1
Witwe des Hans Jakob Albrecht,2
"""von Affholteren""",1
nata 30. Xbris 1714,1
Nata den 29ten 10bris 1726,1
"III. 18.""von Thalheim aus dem Oberamt Tübingen",1
[bapt.] 23. Merzen 1710,1
"""Fr. Susanna Linggenhager von Flaaweil im Toggenburg""",1
Georg Bebies sel. Tochter,1
von Nürenstorff auß der Pfar Baßerstorff,1
"Heinrichs sel. Tochter (""Henrici p. m. Fil."")",1
b. 3. Jan. 1768,1
Baptiz. den 10. 9br. 1700,1
N. 1. Maj. 1764,1
Zur Eich,1
ab der Krajen uß der Pfarr Horgen,1
Nat. den 26. Jun. 1766,1
im unteren Höhenstok,2
Städelin,1
N. 9. Jan. 1763,1
Junghans Albrechten sel. im Bühl Tochter,1
N. 1. Maj. 1763,2
"Eltern: Hans Jakob Bernhard, Schuhmacher, Verena Rösch",1
bapt. 6. 8brs. 1776,1
"beide ""von Affeltrangen"". [Die Thurgauer Herkunft geht aus dem Ehegerichtsprotokoll 1766 (YY 1.257, S. 209) hervor (5. Juni 1766): Er kommt ""aus dem Buch"" und sie ""aus der Rüti"" in der ""Pfarr Affeltrangen"".]",1
bapt. d. 3. Aug. 1777,1
der Pfarr Otelfingen,1
"Heinrichs sel. Tochter, absque coronis",1
b. 2ten Julii 1776,1
"getauft den 25. Aprel 1704 zu Wyningen, laut Taufschein",1
"nat. 1763, 8. 8br.",1
Röhrlis,2
bapt. 16. Jul. 1676,1
"Jakob Wenzikers, alt Ehgaumers, Tochter",1
bapt. d. 20. Jun. 1751,1
"v. Villnacheren, Amts Schenkenbergs, L. Cant. Bern",1
v. Ostorf aus der Herrschafft Balingen,1
nata den 16. Aug. 1761,1
baptiz. d. 18. Weinm. 1722,1
"Tischmachers, gen. Husaren, sel.",1
b. d. 18. Apr. 1734,1
Dieser beyden frühzeitiger Beischlaff ist erst nach der Copulat. offenbar worden.,1
N. den 11. Xbr. 1734,1
bapt. die 29. Martii A° 1723,1
nat. den 7ten Jenner 1770,1
uß der Pfahr Sulgen,1
"""Königsholtzerin""",1
baptis. den 31ten. Jen. 1717,1
Anna Maurer geborne Wirtzin,1
"""Lewerin""",1
"""vo. Iburg der Pfarr Seen""",1
aus der Mülle zu Edikon,1
"Barbara Ryniger, von Eystringen",1
baptiz. 18ten 9br. 1742,1
Burcklin,1
bapt. d. 22. Mart. 1733,1
bapt. d. 22. Mart. 1731,1
B. den 3ten Xbr. 1747,1
Bapt. u. geboren den 18. Aug. 1743,1
"getraut in erster Ehe am 29. Mai 1753 mit Hans Konrad Sprenger, Richter, von Wängi, gestorben ""3. Febr. 1753"" [wohl 1783]",1
"von Birret, auß dem Bernergebieth",1
bapt. d. 22. Mart. 1739,3
Kerli Hanßen Tochter,1
Ihr Bruder Hans Müller heiratet am gleichen Tag.,1
bapt. den 15. Febr. 1767,1
"""von Nusbaumen""",1
b. 20. Nov. 1757,1
Jakob Buchmanns Tochter,2
"Eltern: Bartholomäus Bachmann, Anna Peter",1
"""Herren Josua Decani zu Horggen eheliche Tochter""",1
"""auß dem Äsch, der Pfarr Fischenthal""",1
Hans Rudolfs sel. Tochter auf dem Riset,1
"Eltern: Hans Kramer, Elisabeth Baur",2
Urielen,1
"Ein lutheranisches Ehepaar, aus Erkenntnis des Rats hier getraut",1
"""von Underspek der Pfarr Dußnang""",1
"Nachtrag: ""Mort. den 17. Jul. 1779.""",1
Nat. A° 1734 den 23ten Maii,1
n. 1718 den 16. Jan.,1
Andreas Rutschmanns Tochter,1
Madalen Stachel uß dem Turbenthal,1
Witwe des Kaspar Aeppli,1
bapt. 16. Jul. 1702,1
Wetzsteinin,1
"""starb im Merzen 1737.""",1
Eltern: Heinrich Bai und Elisabeth Kühni,1
"""T[ext]. Eccles. XII:13.""",1
N. 21. Mart. 1764,3
"Jakob ""Goldeners"" Tochter",1
nat. den 1. Xbris 1765,1
"Herrn Landvogt Landolten sel. aus dem Felsenhof ""Jgfr. Tochter""",1
"Eltern: Hans Ulrich Walter, Margaretha Hagenbucher",1
baptiz. den 13. 8bris 1726,1
Barbara Gilg Gwangen,1
b. 22. 9br. 1744,1
"Eltern: Hans Jakob Schmid, Anna Kunz",1
Grosshans Eglis Tochter,1
"""v. Reuti d. Pfr. Bülach""",1
"nat. 31. Juli 1740. Sie war schon 25 Wochen schwanger, als sie es anzeigte. Der Fall wurde alsobald von dem Ehegericht anhängig gemacht.",1
Witwe des Johannes Ritter,1
bapt. 1705 d. 25°. Aug.,1
N. 4. Jun. 1752,1
"Eltern: Jakob Weiss, Katharina Huber",1
T[ext]. Ps. 3. v. 9.,1
Leeßerin,1
b. 29. April 1736,1
bapt. 12. Okt. 1732,1
Eltern: Heinrich Elliker und Anna Steiner,1
Nat. 5. Jenner 1773,1
Datum der Entlassung (Empfehlungsschein an Pfarrer Hofmeister zu Wädenswil),1
"Rosina Hagin von Vechingen, auß dem Hochlobl. Canton Bern",1
Jakob Bretschers Tochter,1
"nata 1708, 16. Febr.",1
baptisata bey den Predigern,1
Goldy,1
bapt. den 24. Sept. 1769,1
"""also mit Bewilligung T. HHrn. Obervögten eingeschrieben.""",1
Nat. 25. 9br. 1753,1
ab Rüti der Pfarr Wald,1
b. 17. Jul. 1753,1
b. d. 26. 8bris 1732,1
b. d. 13. Jan. 1769,1
und sy hatt von irem Pfarer ein gutte Zügnuß bracht.,1
"Eltern: Jakob Nievergelt, Esther Buchmann",1
baptiz. d. 2. 8brs. 1735,1
nat. 10. Xbris 1747,1
Reibin,1
N. 6. Juli 1766,1
Becken Tochter,4
nat. 15. 8br. 1730,1
Bapt. den 29ten 8br. 1758,1
"Eltern: Joachim Peter, Anna Kappeler, beide sel.",1
in Giesen Ruti,1
"Mr. Adams auf der Burg, Burgers zu Weinfelden, Tochter",1
"""Fr. Tochter""",1
bapt. den 9. Aug. 1747,1
"Heini Gantzen eheliche Tochter, am Freyenstein",1
nat. d. 6. 7br. 1646,1
Baptiz. die 9. Xbris 1746,1
auß der Pfarr Weziken,2
"Eltern: Heinrich Möckli, Elisabeth Spalinger",1
Bapt. d. 9. Xbr. 1736,1
Bapt. d. 20. 9br. 1740,1
Zweiteintrag auf S. 330: Vieharzt Jakob Hägis Tochter,1
Witwe des Konrad Wettstein,1
b. d. 3. Mart. 1748,1
"b. 1775, 26. Xbr.",1
Barbel Bürin von Zünnigen,1
"""Z. g. Schwäblis""",1
Bapt. d. 13. Xbr. 1744,1
Anna Weracherin von Fisibach auß der Pfarr Steinmaur,1
"Nat. 1763, den 31. Martii",1
nat. 9. 9br. 1765,1
"beide ""von Wolfshausen, d. Pfr. Dürnten""",1
Nata 26. Jan. 1690,1
Weibels Tochter zu Wald,1
Cleophe Knöul,1
Nat. den 20. Maji A° 1753,1
Heinrich Marthalers Tochter,1
"""aus'm Burgstall der Pfr. Fischenthal""",1
"""ab dem Haßelberg der Pfarr Bichelsee""",1
Witwe des Schulmeisters Jakob Ritter,1
bapt. 11. Sept. 1738,1
nata 8. Jenner 1708,1
Rüggisaltorf,1
[bapt.] 24. Nov. 1778,1
b. d. 25. Dec. 1708,1
Nata den 24. Mey 1764,1
"b. 22. Febr. 1722, laut Taufschein Herrn Pfarrer Freyen von Gebenstorf (""Gebistorff"")",1
bapt. 12. 9br. 1702,2
b. d. 25. Dec. 1705,1
bapt. den 22. Augstm. 1751,1
"Nachtrag: ""Mort. den 8. Apr. 1753.""",1
Witwe des Welti Egli,1
bpt. d. 3. Jul. 1738,1
Eltern: Heinrich Meier sel. und Anna Wegmann,1
Hans Berlis sel. Tochter,1
Bapt. 1731 den 21. Febr.,1
"""von Windlach der Pfarr Stadel""",9
Jörg Hallauers sel. Tochter,1
"""bapt. 13. Aug. 1757""",1
"Hans Dietrich Hubmanns sel. Tochter ""von Oberweil, der Pfarr Basserstorf""",1
am 9. Febr. 1778 mit Jakob Binder (gestorben 1786) ab dem Guggenbühl (Illnau) getraut,1
Baptizata 11. Julii 1686,1
"Heiterschen, ""Pfarr"" Wängi",1
10 Pfund Einzug,1
"""aus der Tüelen der Gemeinde Stalliken""",1
Hs. Geörgs,1
b. 29. Augst. 1758,1
Boshat,1
Hans Heinrich Bänningers Tochter,1
"Wagner korrigiert aus ""Hartmann""",1
von Rodorff,1
Mr. Jakob Diggelmanns des Küfers Tochter,1
"bapt. 1761, den 9. Augst.",1
Jogglis sel.,2
nata 26. 9br. 1697,1
baptiz. den 19ten 10bris 1756,1
"""ad S. C. Admiss."" [1]773""",1
"""Tek""",1
"""von ober Hasle, Berner Gebieths""",1
Sie war getauft zu Wilchingen im Schaffhauser Gebiet 1701 laut Taufzettel.,1
"""der Reformierten Gemeind Urnäschen Lobl. Cantons Appenzell ußeren Rodens""",1
Nat. den 21. Christm. 1761,1
B. den 22. Jul. 1728,1
"war ein Braut mit 4 Ohren, und habend sich disfahls yngstelt.",1
"parentes Jacob Bumann v. Ottiken, Barbara Burri",1
Jakob Meiers Tochter,6
b. 19. Juli 1722,1
"praegnans (""praeg."")",1
Anna Schnider von Schlatt,1
in der Engi bei Zürich,1
Hans Heinrich Müllers sel. Tochter,2
nat. bapt. 2. Febr. [1]766,1
bapt. 26. Februar 1782,1
aus dem Amthaus Küsnacht,1
Nat. den 21. Nov. 1734,1
Fyßibach,1
"""auf Dorf""",11
n. den 1. Oct. 1730,1
Ps. 33,2
get. den 25. Horn. 1748,1
Ps. 31,1
b. 15. Aug. 1725,1
"""Schauhzin""",1
Ps. 34,1
"""sertis immerit.""",1
Madalen Ylarin,1
"""v. Öhrliken der Pfr. Schwamend[ingen].""",1
Andresen,1
nata den 22.ten Aug.,1
Bapt. 1740 den 15. Jul.,1
Jakobs Tochter im Rohr,1
"""aus dem Oberen Sneidt der Pfarr Elgg""",1
Bapt. die 10. Jan. A°. 1712,1
"vom Waldreis (""vom Waldryß"")",1
nat. 1736 den 6. 7bre,1
Ester Büchler,1
"Eltern: Felix Moos, Susanna Kuhn",1
b. 6. Apr. 1724,1
"Ryken, Pfr. Wildberg",1
b. 5. XI. 1768,1
Anna von Andelfingen,1
n. 7br. 1732,1
b. 28. Maj. 1730,1
Anna Kindtlein von Opfkingen der Herrschafft Baden,1
Hans Konrad Eberlis sel. Tochter,1
"aus dem Mittleren Rebßthall, der Pfarr Udorff",1
"Eltern: Hans Bosshard, Elisabeth Hottinger",1
"Eltern: Hans Adam Gubler, Metzger, und Susanna Schiltknecht, beide sel.",1
von Brunader aus dem Toggenburg,1
baptiz. 22ten Apr. 1737,1
Nachtrag: Starb am 30. Dez. 1759,1
"Eltern: Mr. Bernhard Lutz, Beck, und Frau Katharina Kuhn",1
"Entlassungsschein (""Erlaßsch[ein]."") an Herrn Pfarrer zu Wädenswil erteilt. Zweiteintrag auf S. 338 ohne Name des Bräutigams.",1
"ab dem Zimberberg, aet. 23",1
Bouwartin,2
"von Buchholz, gleicher Pfarr [Gossau] [recte Grüningen]",1
bapt. d. 19. Maji 1767,1
"von Bernang, uß dem Turgew",1
bapt. d. 15. Apr. 1733,1
baptiz. 14. Jul. 1726,1
nata d. 11. Febr. A°. 1741,1
n. den 5. Apr. 1767,1
Heinrich Hirzen Tochter,1
"Margrett Fry von Berg""",1
"Eodem tempore wurde ihrem Bruder Matthäus ""sein Elßbethli"" getauft.",1
geschieden von Schmied Jakob Baumann von Uetikon am See,1
"ledig (""coel[ebs]."")",1
nata 19. Apr. 1711,1
b. 1733 den 7. Ju[ni].,1
nat. 25. April 1762,1
Mademoiselle Ane Denz de Coire,1
baptiz. 9ten Febr. 1744,1
aus dem Sand bei Watt,1
vom Ehegericht in Zürich abgestraft,1
b. 23. Okt. 1756,1
"sesshaft zu Pfäffikon bei Krämer Hans Jakob Frei, ihrem Stiefvater",1
"Herrn ""Lienhart"" Bürklis Tochter",1
nata d. 30. 8br. 1716,1
Bapt. den 25. Martii A°. 1710,1
alt Schulmeisters sel. Tochter,1
"Tochter des Seener Pfarrers (""pastoris zu Seen filia"")",1
"Jakob Dieners aus dem Hof Fischenthal (sonst sesshaft zu Heiletsegg der ""Pfr."" Bauma) sel. Tochter",1
Zweiteintrag auf S. 775 (wegheiratende Töchter): Frau Magdalena Ringger von hier,1
"Herr Hans Jakob Esslingers sel., gewesenen Landschreibers allhier Tochter",1
Riningerin,1
hat sich verheürahtet mit N. Dürringer gen Neslauw in das Toggenburg,1
"""von Islicken der Pfarr Gachnang""",1
"von Bleienbach, Kirchgemeinde Thunstetten, Kanton Bern",1
Jakob Müllers des Maurers Tochter,1
Fischers sel.,1
nat. 24. Aug. 1727,1
Jakob Fislers sel. Tochter,1
baptiz. d. 13. Maji 1739,1
Elsbeth Schwiz ußert dem Lindenberg har,1
b. 10. März 1743,1
Hans Steigmeiers sel. Tochter,1
von Biel und Bözingen,1
bapt. 27. 8br. 1696,1
"Jakob Albrechts ""genant Gugach"" Tochter",1
Bapt. den 6ten Jenner 1732,1
"vorstehenden Schmids Tochter (bezieht sich auf Mr. Kaspar Steiner, Schmied, Eintrag vom 24. März 1738)",1
"Herrn ""Jo."" Groben sel. Pfarrers zu Weinfelden hinterlassene Tochter",1
Bapt. den 10. Xb. 1758,1
Eltern: Andreas Risch und Agatha Büchli,1
Wiechßerin,1
bapt. 6. VIIber 1739,1
Jakob Müllers sel. Tochter,10
"Eltern: Heinrich Meier, Barbara Benz",1
Witwe des Daniel Huber,1
von Bachs,2
"""Brüttens[is]""",1
"Jf. (""Tit. Jungfrau"")",2
v. Uwiesen der Pf. Lauffen,1
get. den 8. Horn. 1747,1
von Hochen Tannen in der Pfarr Sitterdorff,1
bapt. d. 17. 9brs. 1743,1
"geschieden von Heinrich Weber (""Heinrich Wäbers abgeschiedene Ehefr."")",1
"nat. d. 29. 9br. 1705, laut Schein von Hr. Pfr. Hospinian v. Stein",1
ausm Thrynenmaas,1
b. d. 6ten 7br. 1741,1
Elsbeth Ludin von Arouw,1
Heinrich Vogts Tochter,1
von Rbach,1
Bapt. die 13. 9bris 1757,1
Lisenbeth Luz von Thal aus dem Rheinthal,1
b. den 12ten Jan. 1744,1
bapt. 28. Mart. 1751,1
Nat. 6. Sept. 1761,1
Sternegkerin,1
nat. den 8. 8br. 1739,1
"Nat. 1753, 8. Aprill",1
nata den 5. Mart. 1715,1
ihres Alters im 37. Jahr,1
get. den 19. Horn. 1736,1
bapt. den 6. Aug. 1769,1
von oberEndingen,1
"Catharina Favre, von Concise, im Welsch Berngebieth",1
ab der Breite bey Winterthur,1
Winterberger,2
"Heinrich Erben Tochter ab dem Hof Wattwil, ""gehen Niderweningen gehörig""",1
bapt. d. 29. Febr. 1708,1
s'Weißen Johanneßen,1
Wast.,1
"""aus der Eyerbrecht""",2
von Gallen-Kirch,1
aus dem oberen Kählhoff,1
der Pf. Dynhart,1
nat. 1. 7br. 1754,1
"Thrina, ""ab dem Berg zu Birmenstorff""",1
im Rikenbach,1
Diaconi fil[ia].,1
b. 17. Jan. 1762,1
B. 24. 8br. 1773,1
verwitwete Hertli,1
"Meister Jörg Groben, des Schneiders und Sigristen beim Kreuz zu Zürich Tochter",1
Witwe des Fridli Hinnen,1
bapt. d. 6. 9br. 1740,1
Sie bekam einen Dimissionsschein.,1
B. den 27. 10bre 1733,1
baptiz. den 20ten Merz 1743,1
"später durchwegs Wegmann (1682, S. 156",1
b. den 9. Febr. 1673,1
Die Trauung ist gegen den Willen des Pfarrers und Stillstands erzwungen worden. Sie und die Ihrigen sollen der Kirchgemeinde zu keiner Zeit aufgebürdet werden.,1
Riss,1
get. 24. Dec. 1761,1
Baptiz. d. 4. Febr. 1725,1
"Witwe des Jakob (""Jogli"") Huber von Dänikon. ""NB. Die Braut starb 14 Tag nach der Hochzeit.""",1
b. d. 29. Apr. 1725,1
"Ihnen wurde nach 7 Monaten am 24. April 1692 eine Tochter Verena getauft. ""Rudölfeli u. Barbeli Buman im Schappel und Kranz z'Kirchen gegangen.""",1
"Eltern: Heinrich Melliker, Regula Schädler",1
Baptiz. den 27. 9br. 1729,1
"von Weckingen, der Pfarr Hüttwylen, aus dem Thurg.",1
"""Gerolden""",1
geb. 1746 d. 5. Apr.,1
adultrix,1
"Geschwornen Rudolfs im Kleindorf (""Geschw. Rud. im Kleind."")",1
Trini Rininger von Obereinstringen,1
Nata den 16. Apr. 1753,1
Randnotiz: Starb und ist begraben zu Horgen 3.12.1797.,1
v. Schlattingen der Pfr. Stammheim,1
Witwe des Becks Jakob Stössel,1
"Eltern: Heinrich Bucher, Margaretha Rubli sel. von Dachsen",1
Melchiors sel. Tochter,7
von Oberwyl im Badenwyler Amt Hochfürstlich-Margräflicher Herrschaft Baden,1
nat. d. 23. Mart. 1729,1
"n. 1765, ad S. C. admissa 1784",1
aus dem Haüsli der Pf. Hinweil,1
alt Ehgaumer Jakob Hardmeiers Tochter,1
Barbara Ruggin,1
b. Seeli,1
Agatha Mechlery von Tuggen,1
Datum der Entlassung (Eheschein an Pfarrer Salomon Benz),1
Witwe des Jakob Greuter,1
nat. 1759 den 21. Dec.,1
"""Nat. den 21. 7bris 1768""",1
Geschwornen Konraden Tochter,1
Altorffin,1
v. Wenzikon der Pfr. Egg [recte Elgg],1
Nat. 6. Januarii 1760,1
von Hiltzingen,2
"Bapt. 1752, 13. Febr.",1
uß'm Steinenbach,1
baptiz. 23. Apr. 1689,1
b. d. 21. Jun. 1772,2
"Eltern: Hans Heinrich Frei sel., Barbara Merki",1
"Buch auß dem Hegew, Schaffhaußer Gebiets",1
Keßler Adamen filia,1
bapt. d. 28. Mai. 1730,1
"""Büchler""",2
"Witwe des ""Heirechli"" Kleiner",1
eines Harzers Tochter,1
getraut zu Dietikon,1
starb 1747,1
obiit 25. Wintermonat 1731,1
N. et B. 31. Mey 1774,1
"mit dem Kranz, aber unwürdig""",1
gebohren den 22. Aug. 1671,1
"Predigt von Herrn David Weber, VDM",1
"nata 1755, 2. Febr.",1
Thunus,1
Witwe des Hans Briner von Bassersdorf,1
Herrn Pfarrers Tochter im Spital,1
Bapt. d. 9. April. 1758,1
"""filia prioris"". Ihre Mutter Anna Leuthold wird am gleichen Tag verkündet.",1
nata den 5. 9bris 1752,1
"""nahme Abschied"". Zweiteintrag auf S. 332 ohne Name des Bräutigams.",1
"""aus dem Wülflinger Rumstal""",1
"Eltern: Jakob Binder, ""Murers"", und Margaretha Brunner sel.",1
Strüby,1
"Thomanni p. m. filia. Sie haben beide bei Hans Jakob Irminger, Seckelmeister der Gemeinde, gedient, ""unredlich in die 5 Jar."" Sie starfb am 28. Juni 1656, abends um 10 Uhr. Zur Kinderlehre begraben, ""v. Kilbi"".",1
Bapt. den 12ten Febr. 1708,1
Eltern: Jakob Ott und Barbara Mörgeli,1
Fronegg Steinenman,1
"v. Stokenhausen, Amts Balingen im Würt.",1
von Affoltern bei Höngg,3
baptiz. den 2. Augstm. 1747,1
im Schlehental,1
[bapt.] den 20. Mart. 1698,1
Bicklin,1
nata 5. Maji 1714,1
Kirchenpfleger und Leutnant Jakob Kellers Tochter,1
Uli Lüssis Tochter,1
"""Praeco Hr. Wiser im Hoff. T. 1. Tim. 6 v. 6.""",1
Bapt. den 15. Febr. 1724,1
bapt. den 21en. April 1736,1
nata d. 13. Feb. 1759,1
Anna Heitzin,1
"""Sponsa baptiz. d. 24. 8br. 1745""",1
Ueler,1
get. den 26. Hornung 1747,1
bapt. 10. Jenn. 1775,1
"""von Silvertonhill in Schottland""",1
get. 1. Jäner 1764,1
Anna Barbara Erisperger von Ellikon,1
b. den 5. Jenner 1766,1
Altlicken,2
obiit,12
Nat. 13. Maji 1721,1
bapt. 1. Jan. 1714,1
Anna Glezi,1
geschieden von einem dortigen Müller,1
"Ulrich Otten sel., Schulmeisters, Tochter",1
"geschieden (""Repud."") von Johannes Grimm von Hinwil",1
get. 3. 8brs. 1772,1
"""Weibrata Ana""",1
Witwe des Josef Kramer von Gräslikon,1
Tobias Stauben Tochter,1
"Predigt von Herrn Georg Vogel, VDM",1
Kleinerht,1
Mr. Jakoben des Zimmermanns Tochter,1
Merchlin,2
nat. d. 14. Febr. 1717,1
Richter Johannes Pfenningers Tochter,1
"Nata 1738, 6. 7bris",1
Witwe des Hans Konrad Strickler von Stäfa,1
bapt. zu Fehraltorff 1697 d. 21°. 9br.,1
"Es wird ihm die Promulgation und Kopulation zu Grüningen bewilligt, jedoch ohne Präjudiz. Die 10 Pfund Brautgeld kommen nicht ins Kirchengut, sondern werden vom Kirchenpfleger separat aufbewahrt.",1
Bropstin,1
Gachnouwerin,1
"Nachtrag: ""ob. den 28. Mrz. 1838""",1
"Taufzettel von Pfr. Schlichter [Wattwil], 24. Februar 1685",1
Baptiz. den 28. Sept. 1777,1
"""von Birwinken der Gemeind Lang-Rikenbach Ob. Thurg.""",1
nat. 1. Maii 1774,1
Margret Bilerin,1
Andreas Landisen Tochter,1
"Eltern: Friedrich Kocherhans, Anna Barbara Wegmann",1
b. 26. Febr. 1724,1
"""ab Ütikon""",3
ab der Gehangeten Weis,1
Holzin,1
baptiz. 15ten Jenner 1769,1
n. den 18. Sept. 1763,1
"""geborn getaufft 5. Mei 1669""",1
Margret Weerli,1
ob concubitum praematurum sine corona,1
"""v. Ißlikon d. Pfr. Gachlingen""",1
Witwe des Herrn Ludwig Schulthess,1
"Eltern: Heinrich Glaser, Elisabeth Schwarz",1
Christen Häberlings Tochter,1
b. d. 18. Nov. 1764,2
ab der Eich,4
"moderner Nachtrag: ""2te Frau""",2
Mr. Ludwigen Tochter,1
b. 16. XII. 1770,1
Jakoben sel. des Wachtmeisters Tochter,1
nat. den 14ten Mai 1719,1
Jeörgin,1
ins Urachen,1
nata 23. Nov. 1714,1
"""kömt gen Roßau der Pfarr Metmenstätten.""",1
Margret Ersam,1
"n. 1769, 16. Jul.",1
bapt. 1. Apr. 1757,1
b. d. 29. 7br. 1777,1
uß dem Pirg,2
Der Familienname der Braut fehlt.,15
"Es steht fälschlich ""Kränklinen"".",1
"""past. loci einig geliebte Tochter""",1
"bapt. 1707, den 25. Apr.",1
Pfäwin,2
Sp[onsa]. nat. 16. 8br. 1770,1
"""Nat. den 30. July A°. 1755""",1
ohne Schapel,3
Rattin,1
baptiz. 7. Juli 1723,1
Agtli von Nasal,1
Randnotiz: + 9.1.1805,1
Nata & Bapt. A°. 1693 28. 9bris,1
Bapt. 1740 den 15. Majji,1
nat. 25. Mai 1760,1
uß der Pfr. Eügst,1
baptiz. d. 30. Martii 1739,1
Witwe des Drehers Rudolf Müller von hier,1
von Merseburg aus Sachsen,1
Tig. civ.,1
von Oberglatt aus dem Toggenburg,2
Baptiz. den 11ten Merz 1764,1
bapt. 16. 9br. 1721,1
Hüserin,7
Eltern: Christian Bucher und Verena Knöpfli,1
Das Paar ging hierauf nach Gachnang und liess sich von Pfarrer Lavater trauen.,1
b. den 24. May 1763,1
Johannes Weltis sel. Tochter,1
"Eheeintrag zweimal, gleich nacheinander",1
Appely Banwart,1
"Eltern: Heinrich Rudolf, Verena Meier, beide sel.",1
bapt. 13. Nov. 1768,1
"5 Pfund ""in die Rechnung 1752""",1
b. 25. Nov. 1731 zu Hausen (ihre Eltern lebten damals im Schweikhof),1
adultera,3
"""von Suhr Bernergebieths""",1
auß der Pfar Baumen,1
Ettenhusen uß dem Turgöw,1
b. 29. May 1681,1
Witwe Herrn Ammanns Kölliker von Thalwil,1
Vogt Hellers sel. Tochter,1
Heinrich Schwarzenbachen Tochter,1
Rägali Fechin,1
Mr. Heinrichen des Müllers Tochter,1
"""ab Linkenberg""",1
Witwe des Felix Süsstrunk von Hünikon,1
"""conc. Hr. Vollenweider Ps. 84:12,13.""",1
"Veronn, ""Osli"" Hubers Tochter",1
von Müllenberg us der Pfarr Embrach,1
Niderwezickon,4
"""Klingerin""",1
Andares,4
Nata 15. 7br. 1709,1
baptiz. 20ten Febr. 1735,1
"Strehlin. ""Nat. 9. Febr. 1722""",1
ab Horn,1
Habend ohne Kranz zur Kirchen müßen.,1
nat. baptiz. den 11. Febr. 1731,1
Rummi,1
"""Text: Psalm CXII:1,2""",1
Rumann,2
Wyla im Turbenthal,1
ab Gtsprg.,1
baptiz. den 2ten 9br. 1749,1
Nat. 3. Maji 1731,1
Datum des Zeugnisses für Anna Hintermeister,1
von Winkel der Pfarr Büllach,1
b. 3. Mey 1735,1
Gret,4
uß dem Turgy,1
"""Nat. 1742""",1
B. 12. Horn. 1741,1
auch zu Wernetshausen,1
baptiz. den 8. Merz 1733,1
v. 3 Köngen,1
"""von Wengi der Pfarr Aadorf""",1
Stricker,1
Melcher Bären sel. Tochter,1
Danni,1
b. den 16. Octobris 1746,1
Schwäbli Heiris sel.,1
Hans Ulrichs Tochter,7
"""von Eschenz der Pfarr Burg bey Stein""",1
baptiz. 7ten Aprill 1749,1
"Herrn Felix Toblers sel., gewesenen Pfarrers zu Otelfingen und Würenlos, Tochter",1
"gravida, negans",2
Sie starb im Februar 1661.,1
"Herrn Georgen, Zuckerbecken, Tochter",1
"Eltern: Jakob Brändli, Frau Elisabeth Weber",1
Lörnin,1
baptiz. d. 27. Xbrs. 1744,1
